,uid,variable1,variable2,coefficient,k1,k2
243,243,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,Religion: No religion,0.0511149185908609,TS004,TS030
244,244,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,Religion: Christian,-0.14460706825696643,TS004,TS030
245,245,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,Religion: Buddhist,0.3453408681955279,TS004,TS030
246,246,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,Religion: Hindu,0.010457748143930898,TS004,TS030
247,247,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,Religion: Jewish,0.12549734713051233,TS004,TS030
248,248,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,Religion: Muslim,0.00042036914715935444,TS004,TS030
249,249,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,Religion: Sikh,-0.08672185751169209,TS004,TS030
250,250,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,Religion: Other religion,0.18069911965457525,TS004,TS030
251,251,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,Religion: Not answered,0.42795477880297383,TS004,TS030
252,252,Country of birth: British Overseas ; measures: Value,Religion: No religion,-0.1876079369058637,TS004,TS030
253,253,Country of birth: British Overseas ; measures: Value,Religion: Christian,-0.2847094680996847,TS004,TS030
254,254,Country of birth: British Overseas ; measures: Value,Religion: Buddhist,0.18659709304949862,TS004,TS030
255,255,Country of birth: British Overseas ; measures: Value,Religion: Hindu,0.13275001569057976,TS004,TS030
256,256,Country of birth: British Overseas ; measures: Value,Religion: Jewish,0.0466618338031949,TS004,TS030
257,257,Country of birth: British Overseas ; measures: Value,Religion: Muslim,0.29055141977573906,TS004,TS030
258,258,Country of birth: British Overseas ; measures: Value,Religion: Sikh,0.134028871283635,TS004,TS030
259,259,Country of birth: British Overseas ; measures: Value,Religion: Other religion,0.30271095979511314,TS004,TS030
260,260,Country of birth: British Overseas ; measures: Value,Religion: Not answered,0.22464203759162454,TS004,TS030
261,261,Country of birth: Europe: United Kingdom; measures: Value,Distance travelled to work: Less than 2km,-0.09787076721474235,TS004,TS058
262,262,Country of birth: Europe: United Kingdom; measures: Value,Distance travelled to work: 2km to less than 5km,-0.1425004996842223,TS004,TS058
263,263,Country of birth: Europe: United Kingdom; measures: Value,Distance travelled to work: 5km to less than 10km,0.08116533546589041,TS004,TS058
264,264,Country of birth: Europe: United Kingdom; measures: Value,Distance travelled to work: 10km to less than 20km,0.31626448953049285,TS004,TS058
265,265,Country of birth: Europe: United Kingdom; measures: Value,Distance travelled to work: 20km to less than 30km,0.3722248811534391,TS004,TS058
266,266,Country of birth: Europe: United Kingdom; measures: Value,Distance travelled to work: 30km to less than 40km,0.35395604937828407,TS004,TS058
267,267,Country of birth: Europe: United Kingdom; measures: Value,Distance travelled to work: 40km to less than 60km,0.29900363709851663,TS004,TS058
268,268,Country of birth: Europe: United Kingdom; measures: Value,Distance travelled to work: 60km and over,0.2194011848724391,TS004,TS058
269,269,Country of birth: Europe: United Kingdom; measures: Value,Distance travelled to work: Works mainly from home,-0.22102174540849442,TS004,TS058
270,270,Country of birth: Europe: United Kingdom; measures: Value,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",0.08724130235505562,TS004,TS058
271,271,Country of birth: Europe: EU countries; measures: Value,Distance travelled to work: Less than 2km,0.177692502487742,TS004,TS058
272,272,Country of birth: Europe: EU countries; measures: Value,Distance travelled to work: 2km to less than 5km,0.14011927699075347,TS004,TS058
273,273,Country of birth: Europe: EU countries; measures: Value,Distance travelled to work: 5km to less than 10km,-0.1514889770678482,TS004,TS058
274,274,Country of birth: Europe: EU countries; measures: Value,Distance travelled to work: 10km to less than 20km,-0.3214037338318866,TS004,TS058
275,275,Country of birth: Europe: EU countries; measures: Value,Distance travelled to work: 20km to less than 30km,-0.26998040877146046,TS004,TS058
276,276,Country of birth: Europe: EU countries; measures: Value,Distance travelled to work: 30km to less than 40km,-0.26449836017272094,TS004,TS058
277,277,Country of birth: Europe: EU countries; measures: Value,Distance travelled to work: 40km to less than 60km,-0.2292283221654563,TS004,TS058
278,278,Country of birth: Europe: EU countries; measures: Value,Distance travelled to work: 60km and over,-0.17964505861589605,TS004,TS058
279,279,Country of birth: Europe: EU countries; measures: Value,Distance travelled to work: Works mainly from home,0.17093431026050754,TS004,TS058
280,280,Country of birth: Europe: EU countries; measures: Value,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",-0.08805259644096736,TS004,TS058
281,281,Country of birth: Europe: EU countries: European Union EU14; measures: Value,Distance travelled to work: Less than 2km,-0.03841876009124444,TS004,TS058
282,282,Country of birth: Europe: EU countries: European Union EU14; measures: Value,Distance travelled to work: 2km to less than 5km,-0.050440014632435574,TS004,TS058
283,283,Country of birth: Europe: EU countries: European Union EU14; measures: Value,Distance travelled to work: 5km to less than 10km,-0.16064537230765644,TS004,TS058
284,284,Country of birth: Europe: EU countries: European Union EU14; measures: Value,Distance travelled to work: 10km to less than 20km,-0.4007195491269727,TS004,TS058
285,285,Country of birth: Europe: EU countries: European Union EU14; measures: Value,Distance travelled to work: 20km to less than 30km,-0.38829546259257564,TS004,TS058
286,286,Country of birth: Europe: EU countries: European Union EU14; measures: Value,Distance travelled to work: 30km to less than 40km,-0.3203941567970172,TS004,TS058
287,287,Country of birth: Europe: EU countries: European Union EU14; measures: Value,Distance travelled to work: 40km to less than 60km,-0.2628882275376553,TS004,TS058
288,288,Country of birth: Europe: EU countries: European Union EU14; measures: Value,Distance travelled to work: 60km and over,-0.21499577875828443,TS004,TS058
289,289,Country of birth: Europe: EU countries: European Union EU14; measures: Value,Distance travelled to work: Works mainly from home,0.5531205322239765,TS004,TS058
290,290,Country of birth: Europe: EU countries: European Union EU14; measures: Value,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",-0.3650183940159349,TS004,TS058
291,291,Country of birth: Europe: EU countries: European Union EU8; measures: Value,Distance travelled to work: Less than 2km,0.3505952903717157,TS004,TS058
292,292,Country of birth: Europe: EU countries: European Union EU8; measures: Value,Distance travelled to work: 2km to less than 5km,0.2982151069843471,TS004,TS058
293,293,Country of birth: Europe: EU countries: European Union EU8; measures: Value,Distance travelled to work: 5km to less than 10km,-0.09293158618901995,TS004,TS058
294,294,Country of birth: Europe: EU countries: European Union EU8; measures: Value,Distance travelled to work: 10km to less than 20km,-0.20016413339410702,TS004,TS058
295,295,Country of birth: Europe: EU countries: European Union EU8; measures: Value,Distance travelled to work: 20km to less than 30km,-0.06700351063020028,TS004,TS058
296,296,Country of birth: Europe: EU countries: European Union EU8; measures: Value,Distance travelled to work: 30km to less than 40km,-0.10102884443304225,TS004,TS058
297,297,Country of birth: Europe: EU countries: European Union EU8; measures: Value,Distance travelled to work: 40km to less than 60km,-0.09196600616356075,TS004,TS058
298,298,Country of birth: Europe: EU countries: European Union EU8; measures: Value,Distance travelled to work: 60km and over,-0.05906687268150244,TS004,TS058
299,299,Country of birth: Europe: EU countries: European Union EU8; measures: Value,Distance travelled to work: Works mainly from home,-0.21962381277284546,TS004,TS058
300,300,Country of birth: Europe: EU countries: European Union EU8; measures: Value,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",0.06695211238386882,TS004,TS058
301,301,Country of birth: Europe: EU countries: European Union EU2; measures: Value,Distance travelled to work: Less than 2km,0.1472210719359593,TS004,TS058
302,302,Country of birth: Europe: EU countries: European Union EU2; measures: Value,Distance travelled to work: 2km to less than 5km,0.122463058466497,TS004,TS058
303,303,Country of birth: Europe: EU countries: European Union EU2; measures: Value,Distance travelled to work: 5km to less than 10km,-0.07061607341386958,TS004,TS058
304,304,Country of birth: Europe: EU countries: European Union EU2; measures: Value,Distance travelled to work: 10km to less than 20km,-0.06525152893145014,TS004,TS058
305,305,Country of birth: Europe: EU countries: European Union EU2; measures: Value,Distance travelled to work: 20km to less than 30km,-0.090331988252708,TS004,TS058
306,306,Country of birth: Europe: EU countries: European Union EU2; measures: Value,Distance travelled to work: 30km to less than 40km,-0.13646487737835689,TS004,TS058
307,307,Country of birth: Europe: EU countries: European Union EU2; measures: Value,Distance travelled to work: 40km to less than 60km,-0.13460244945421596,TS004,TS058
308,308,Country of birth: Europe: EU countries: European Union EU2; measures: Value,Distance travelled to work: 60km and over,-0.10988751915992831,TS004,TS058
309,309,Country of birth: Europe: EU countries: European Union EU2; measures: Value,Distance travelled to work: Works mainly from home,-0.10177869985403606,TS004,TS058
310,310,Country of birth: Europe: EU countries: European Union EU2; measures: Value,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",0.22533563220126185,TS004,TS058
311,311,Country of birth: Europe: EU countries: All other EU countries; measures: Value,Distance travelled to work: Less than 2km,-0.07201783902771242,TS004,TS058
312,312,Country of birth: Europe: EU countries: All other EU countries; measures: Value,Distance travelled to work: 2km to less than 5km,-0.0762059362952741,TS004,TS058
313,313,Country of birth: Europe: EU countries: All other EU countries; measures: Value,Distance travelled to work: 5km to less than 10km,-0.07139362669044574,TS004,TS058
314,314,Country of birth: Europe: EU countries: All other EU countries; measures: Value,Distance travelled to work: 10km to less than 20km,-0.07800171143572687,TS004,TS058
315,315,Country of birth: Europe: EU countries: All other EU countries; measures: Value,Distance travelled to work: 20km to less than 30km,-0.16126081779086462,TS004,TS058
316,316,Country of birth: Europe: EU countries: All other EU countries; measures: Value,Distance travelled to work: 30km to less than 40km,-0.15481019151849723,TS004,TS058
317,317,Country of birth: Europe: EU countries: All other EU countries; measures: Value,Distance travelled to work: 40km to less than 60km,-0.13991395164654627,TS004,TS058
318,318,Country of birth: Europe: EU countries: All other EU countries; measures: Value,Distance travelled to work: 60km and over,-0.10344276793540082,TS004,TS058
319,319,Country of birth: Europe: EU countries: All other EU countries; measures: Value,Distance travelled to work: Works mainly from home,0.23184964254910417,TS004,TS058
320,320,Country of birth: Europe: EU countries: All other EU countries; measures: Value,"Distance travelled to work: Works mainly at an offshore installation, in no fixed place, or outside the UK",-0.03955325694398211,TS004,TS058
